Size, Instance Index, Insertion Time, Merge Time, Radix Time
800, 2, 0.00107599999999999992, 0.00021499999999999999, 0.00009600000000000000
800, 3, 0.00109300000000000000, 0.00022499999999999999, 0.00009899999999999999
800, 4, 0.00106200000000000001, 0.00025300000000000002, 0.00010600000000000000
800, 5, 0.00118500000000000007, 0.00025599999999999999, 0.00011000000000000000
800, 6, 0.00113499999999999994, 0.00024399999999999999, 0.00009700000000000000
800, 7, 0.00134200000000000009, 0.00026100000000000000, 0.00010399999999999999
800, 8, 0.00123599999999999990, 0.00024200000000000000, 0.00009899999999999999
800, 9, 0.00121699999999999998, 0.00024000000000000001, 0.00009800000000000000
800, 10, 0.00272600000000000012, 0.00023100000000000000, 0.00010200000000000000
800, 11, 0.00118599999999999999, 0.00054500000000000002, 0.00010399999999999999
800, 12, 0.00110800000000000004, 0.00024399999999999999, 0.00009600000000000000
800, 13, 0.00122100000000000008, 0.00024100000000000000, 0.00009700000000000000
800, 14, 0.00107400000000000008, 0.00041700000000000000, 0.00009399999999999999
800, 15, 0.00102600000000000000, 0.00022400000000000000, 0.00009500000000000001
800, 16, 0.00773900000000000022, 0.00024699999999999999, 0.00010100000000000000
800, 17, 0.00129499999999999993, 0.00023499999999999999, 0.00010100000000000000
800, 18, 0.00116500000000000002, 0.00023599999999999999, 0.00009800000000000000
800, 19, 0.00119300000000000005, 0.00024699999999999999, 0.00009600000000000000
800, 20, 0.01103299999999999940, 0.00022900000000000001, 0.00010399999999999999

1600, 1, 0.00286199999999999996, 0.00036999999999999999, 0.00032000000000000003
1600, 2, 0.00315599999999999995, 0.00042200000000000001, 0.00022200000000000000
1600, 3, 0.00278200000000000018, 0.00036099999999999999, 0.00017000000000000001
1600, 4, 0.00312200000000000021, 0.00039800000000000002, 0.00017300000000000000
1600, 5, 0.00275099999999999997, 0.00036000000000000002, 0.00017000000000000001
1600, 6, 0.00278899999999999981, 0.00036499999999999998, 0.00017100000000000001
1600, 7, 0.00295599999999999986, 0.00036600000000000001, 0.00016899999999999999
1600, 8, 0.00288799999999999994, 0.00037300000000000001, 0.00017100000000000001
1600, 9, 0.00284199999999999991, 0.00036299999999999999, 0.00016899999999999999
1600, 10, 0.00271600000000000010, 0.00036400000000000001, 0.00017500000000000000
1600, 11, 0.00317799999999999984, 0.00045100000000000001, 0.00017300000000000000
1600, 12, 0.00286300000000000009, 0.00036299999999999999, 0.00020000000000000001
1600, 13, 0.00326900000000000020, 0.00046099999999999998, 0.00018699999999999999
1600, 14, 0.00307800000000000001, 0.00037199999999999999, 0.00017100000000000001
1600, 15, 0.00323799999999999999, 0.00037100000000000002, 0.00029100000000000003
1600, 16, 0.00267700000000000013, 0.00037300000000000001, 0.00017000000000000001
1600, 17, 0.00284799999999999984, 0.00036499999999999998, 0.00017000000000000001
1600, 18, 0.00301700000000000015, 0.00036299999999999999, 0.00016899999999999999
1600, 19, 0.00274800000000000001, 0.00044400000000000000, 0.00017000000000000001
1600, 20, 0.00286399999999999979, 0.00036499999999999998, 0.00017200000000000001

3200, 1, 0.01601500000000000146, 0.00148200000000000003, 0.00067699999999999998
3200, 2, 0.01226600000000000086, 0.00078299999999999995, 0.00034200000000000002
3200, 3, 0.01215800000000000040, 0.00084400000000000002, 0.00035199999999999999
3200, 4, 0.01542600000000000048, 0.00078299999999999995, 0.00034200000000000002
3200, 5, 0.01271599999999999987, 0.00085300000000000003, 0.00054900000000000001
3200, 6, 0.01276700000000000057, 0.00078700000000000005, 0.00034200000000000002
3200, 7, 0.01187900000000000067, 0.00161900000000000000, 0.00050299999999999997
3200, 8, 0.01228100000000000025, 0.00081400000000000005, 0.00035900000000000000
3200, 9, 0.01187799999999999967, 0.00103800000000000008, 0.00044799999999999999
3200, 10, 0.01712800000000000086, 0.00115700000000000004, 0.00052899999999999996
3200, 11, 0.01202199999999999970, 0.00083500000000000002, 0.00034200000000000002
3200, 12, 0.01328900000000000046, 0.00086799999999999996, 0.00056599999999999999
3200, 13, 0.01763299999999999937, 0.00081099999999999998, 0.00034400000000000001
3200, 14, 0.01299600000000000061, 0.00078500000000000000, 0.00034200000000000002
3200, 15, 0.01096399999999999979, 0.00077700000000000002, 0.00034000000000000002
3200, 16, 0.01290999999999999960, 0.00085800000000000004, 0.00055199999999999997
3200, 17, 0.01251999999999999988, 0.00087299999999999997, 0.00034699999999999998
3200, 18, 0.01101199999999999922, 0.00077300000000000003, 0.00034099999999999999
3200, 19, 0.01717700000000000130, 0.00118399999999999994, 0.00056499999999999996
3200, 20, 0.01229799999999999990, 0.00084500000000000005, 0.00034299999999999999

6400, 1, 0.05271699999999999997, 0.00256099999999999991, 0.00069600000000000000
6400, 2, 0.05373399999999999704, 0.00169600000000000002, 0.00067599999999999995
6400, 3, 0.05462700000000000194, 0.00169300000000000006, 0.00073200000000000001
6400, 4, 0.04966999999999999887, 0.00176800000000000004, 0.00067699999999999998
6400, 5, 0.05007899999999999852, 0.00168099999999999999, 0.00067500000000000004
6400, 6, 0.05285900000000000321, 0.00177399999999999997, 0.00073600000000000000
6400, 7, 0.04811599999999999905, 0.00171900000000000004, 0.00067599999999999995
6400, 8, 0.04515199999999999769, 0.00169399999999999998, 0.00067699999999999998
6400, 9, 0.05465500000000000219, 0.00179300000000000011, 0.00067699999999999998
6400, 10, 0.04566400000000000320, 0.00168899999999999996, 0.00083000000000000001
6400, 11, 0.04584400000000000280, 0.00177300000000000005, 0.00104999999999999994
6400, 12, 0.04506000000000000283, 0.00167099999999999996, 0.00067599999999999995
6400, 13, 0.04533800000000000330, 0.00166399999999999990, 0.00067599999999999995
6400, 14, 0.04669800000000000340, 0.00166099999999999993, 0.00067599999999999995
6400, 15, 0.05421999999999999736, 0.00173299999999999995, 0.00067599999999999995
6400, 16, 0.05052000000000000240, 0.00174899999999999990, 0.00073600000000000000
6400, 17, 0.04995100000000000234, 0.00181700000000000004, 0.00067699999999999998
6400, 18, 0.04731599999999999695, 0.00186100000000000002, 0.00081899999999999996
6400, 19, 0.05094499999999999723, 0.00165400000000000009, 0.00067400000000000001
6400, 20, 0.04670599999999999752, 0.00283599999999999998, 0.00103300000000000006

12800, 1, 0.21339099999999999735, 0.00360200000000000017, 0.00168800000000000005
12800, 2, 0.18728200000000000403, 0.00439599999999999973, 0.00166000000000000002
12800, 3, 0.19681000000000001271, 0.00354000000000000018, 0.00166200000000000007
12800, 4, 0.17872799999999999798, 0.00353799999999999991, 0.00167599999999999997
12800, 5, 0.18057000000000000828, 0.00350799999999999983, 0.00165900000000000010
12800, 6, 0.18092500000000000249, 0.00353900000000000005, 0.00166000000000000002
12800, 7, 0.17510500000000001064, 0.00365000000000000003, 0.00165900000000000010
12800, 8, 0.18418499999999998762, 0.00365799999999999979, 0.00166099999999999993
12800, 9, 0.17843600000000001127, 0.00351499999999999990, 0.00187699999999999998
12800, 10, 0.17708899999999999642, 0.00351700000000000016, 0.00176800000000000004
12800, 11, 0.18199299999999998811, 0.00353399999999999982, 0.00165700000000000005
12800, 12, 0.17277699999999998615, 0.00364000000000000001, 0.00165799999999999997
12800, 13, 0.17817399999999999904, 0.00351899999999999999, 0.00166099999999999993
12800, 14, 0.17513999999999999013, 0.00351700000000000016, 0.00171799999999999991
12800, 15, 0.17475299999999999168, 0.00352099999999999982, 0.00192200000000000010
12800, 16, 0.17571000000000000507, 0.00355200000000000004, 0.00166000000000000002
12800, 17, 0.18267900000000000804, 0.00350799999999999983, 0.00172700000000000002
12800, 18, 0.18079200000000000825, 0.00370300000000000013, 0.00168399999999999995
12800, 19, 0.17830999999999999628, 0.00351099999999999980, 0.00169100000000000001
12800, 20, 0.17830099999999998728, 0.00361699999999999999, 0.00168099999999999999

25600, 1, 0.73497500000000004494, 0.00767799999999999993, 0.00340099999999999994
25600, 2, 0.72767300000000001425, 0.00827300000000000084, 0.00406600000000000017
25600, 3, 0.71643800000000001926, 0.00746400000000000015, 0.00356399999999999989
25600, 4, 0.78042000000000000259, 0.00757799999999999967, 0.00368700000000000017
25600, 5, 0.79969599999999996243, 0.00773800000000000009, 0.00334099999999999979
25600, 6, 0.74376600000000003821, 0.00771099999999999997, 0.00362999999999999998
25600, 7, 0.88322599999999995557, 0.00797600000000000045, 0.00349499999999999984
25600, 8, 0.76576999999999995072, 0.00772899999999999976, 0.00330899999999999988
25600, 9, 0.71701300000000001145, 0.00746199999999999988, 0.00334099999999999979
25600, 10, 0.90380099999999996552, 0.00763600000000000043, 0.00342999999999999989
25600, 11, 0.75227599999999994473, 0.00755999999999999988, 0.00332700000000000010
25600, 12, 0.75037399999999998546, 0.00748900000000000000, 0.00338900000000000009
25600, 13, 0.77845200000000003282, 0.00853800000000000045, 0.00414099999999999972
25600, 14, 1.13439599999999995994, 0.00747100000000000021, 0.00337499999999999996
25600, 15, 0.73694999999999999396, 0.00762800000000000023, 0.00339300000000000018
25600, 16, 0.75157899999999999707, 0.00744400000000000010, 0.00364400000000000010
25600, 17, 0.74639999999999995239, 0.00793800000000000061, 0.00333199999999999989
25600, 18, 0.74173000000000000043, 0.00750099999999999986, 0.00333499999999999986
25600, 19, 0.72918899999999997608, 0.00757999999999999993, 0.00333599999999999999
25600, 20, 0.72963999999999995527, 0.00746400000000000015, 0.00343900000000000022

51200, 1, 4.98813800000000018287, 0.01599700000000000080, 0.00676999999999999998
51200, 2, 2.96199199999999995825, 0.01585500000000000104, 0.00692800000000000013
51200, 3, 2.85975400000000012923, 0.01598099999999999868, 0.00683100000000000027
51200, 4, 2.84223699999999990240, 0.01596600000000000102, 0.00677100000000000011
51200, 5, 2.86519499999999993634, 0.01580799999999999914, 0.00676999999999999998
51200, 6, 2.84451900000000001967, 0.01592199999999999865, 0.00677499999999999977
51200, 7, 3.26283199999999995455, 0.01590700000000000100, 0.00705300000000000024
51200, 8, 2.85902600000000006730, 0.01597600000000000062, 0.00664999999999999966
51200, 9, 2.85599099999999994637, 0.01588799999999999935, 0.00677999999999999957
51200, 10, 2.97388899999999978263, 0.01584599999999999898, 0.00679000000000000003
51200, 11, 2.89854199999999995185, 0.01594800000000000037, 0.00677399999999999964
51200, 12, 2.87252799999999997027, 0.01583199999999999885, 0.00680199999999999989
51200, 13, 2.86841299999999987946, 0.01605499999999999983, 0.00683000000000000013
51200, 14, 2.84900900000000012469, 0.01592400000000000065, 0.00681800000000000028
51200, 15, 3.06746499999999988617, 0.01624199999999999949, 0.00700100000000000028
51200, 16, 2.95150300000000020972, 0.01600000000000000033, 0.00683200000000000040
51200, 17, 2.93225200000000008060, 0.01603399999999999964, 0.00689199999999999969
51200, 18, 2.91064699999999998425, 0.01607199999999999948, 0.00703799999999999999
51200, 19, 2.87668200000000018335, 0.01655299999999999827, 0.00686499999999999957
51200, 20, 2.89884200000000014086, 0.01609199999999999867, 0.00702399999999999986
